,network,station,NOP,RMSE_RF,ubRMSE_RF,r_RF,LC,Climate,RMSE_cci,ubRMSE_cci,r_cci
HiWATER-EHWSN_WATERNET-18.csv,HiWATER-EHWSN,WATERNET-18,,0.11318184861956185,0.05677039386079493,0.1634878914879909,10.0,BWk,0.06287533433849075,0.03629118467826062,0.5857373383386343
HiWATER-EHWSN_WATERNET-22.csv,HiWATER-EHWSN,WATERNET-22,,0.06735319696549939,0.03599839288521475,0.6509099471541612,10.0,BWk,0.06872889911619692,0.03496705060791041,0.6309730558559798
HiWATER-EHWSN_WATERNET-25.csv,HiWATER-EHWSN,WATERNET-25,,0.04529229698219688,0.03702321787485993,0.25422105369424053,10.0,BWk,0.10017780608875065,0.03366440856622247,0.41858852548830633
HiWATER-EHWSN_WATERNET-27.csv,HiWATER-EHWSN,WATERNET-27,,0.06043252840339081,0.06037154547545218,-0.34922279097886855,10.0,BWk,0.07945781347386437,0.03933910455425888,-0.07001398220993127
HiWATER-EHWSN_WATERNET-28.csv,HiWATER-EHWSN,WATERNET-28,,0.05579683315599984,0.04389460664564404,0.18725697685161058,10.0,BWk,0.07894667238057103,0.030954813298203453,0.034518873665060866
HiWATER-EHWSN_WATERNET-33.csv,HiWATER-EHWSN,WATERNET-33,,0.04861977992974828,0.04321231505426728,0.5849111919291419,10.0,BWk,0.05889844741497691,0.03704053430723503,0.6820114669405667
HiWATER-EHWSN_WATERNET-36.csv,HiWATER-EHWSN,WATERNET-36,,0.04098125761809617,0.04067808094410785,0.26591021971231776,10.0,BWk,0.08853542202687667,0.03118741404724634,0.38224086394584683
HiWATER-EHWSN_WATERNET-40.csv,HiWATER-EHWSN,WATERNET-40,,0.08233581700933468,0.04806166709487101,-9.812643603729594e-05,10.0,BWk,0.16819295142397928,0.03741852368743263,0.0698332974876726
HiWATER-EHWSN_WATERNET-41.csv,HiWATER-EHWSN,WATERNET-41,,0.08295004086961605,0.08254216969781869,-0.5028749780272628,190.0,BWk,0.06307609172631451,0.0368434722184945,-0.008277045223361437
HiWATER-EHWSN_WATERNET-42.csv,HiWATER-EHWSN,WATERNET-42,,0.09611317510373944,0.07419423226517692,-0.2696470050711292,10.0,BWk,0.15225713020595932,0.0683722134727795,-0.12797640759974344
HiWATER-EHWSN_WATERNET-51.csv,HiWATER-EHWSN,WATERNET-51,,0.047373672925737874,0.04671050030848215,0.5002617169555547,190.0,BWk,0.0619055451405921,0.034160364836814644,0.5399834484190165
HiWATER-EHWSN_WATERNET-55.csv,HiWATER-EHWSN,WATERNET-55,,0.04074294823985388,0.040235432575571585,0.4818493514878066,10.0,BWk,0.09868949491734101,0.022569705775249912,0.7902188198798642
HOBE_1.01.csv,HOBE,1.01,,0.07680156025545556,0.05953648072263012,0.553427043756681,110.0,Dfb,0.06272348407462978,0.058155569391674634,0.5865771588839326
HOBE_1.02.csv,HOBE,1.02,,0.06719986698426224,0.035461361806835304,0.7347281859310613,10.0,Dfb,0.10763653952054081,0.030308825616018838,0.8143057361586825
HOBE_1.03.csv,HOBE,1.03,,0.049091125585697476,0.048567363120937325,0.6682981274496398,70.0,Dfb,0.08059899690136418,0.0489046280946756,0.6303356341596753
HOBE_1.04.csv,HOBE,1.04,,0.032681000862707296,0.024435646375769803,0.6228918328466354,70.0,Dfb,0.06996950414832995,0.029419224164216183,0.5638946091472908
HOBE_1.05.csv,HOBE,1.05,,0.03556473695326368,0.03270577660549011,0.643247032674021,70.0,Dfb,0.08903001171884435,0.03492658401199771,0.5897223198500948
HOBE_1.06.csv,HOBE,1.06,,0.03597943653078141,0.03539533561885722,0.7599969744162153,10.0,Dfb,0.06954508814669608,0.04012656262497883,0.6527731151062458
HOBE_1.07.csv,HOBE,1.07,,0.06491766023941019,0.05847201424394353,0.36694338756622125,10.0,Dfb,0.06874786289307866,0.06444100383074478,0.13945378662979838
HOBE_1.08.csv,HOBE,1.08,,0.038444046290857806,0.03516676488778455,0.5441576992081424,10.0,Dfb,0.03723498256696087,0.034739089361146065,0.5822419897954673
HOBE_1.09.csv,HOBE,1.09,,0.02779820819384147,0.02475434295052708,0.6880210488325391,10.0,Dfb,0.06587568542165066,0.02278503793604111,0.7703911131671609
HOBE_2.01.csv,HOBE,2.01,,0.0356398612592253,0.03460363818532686,0.31211843645825743,70.0,Dfb,0.10789754635608693,0.029514852438865317,0.5162121497466982
HOBE_2.02.csv,HOBE,2.02,,0.030311196799788047,0.027304965982703593,0.8279242695888126,10.0,Dfb,0.06808412800897128,0.03555394060238959,0.6863501652264107
HOBE_2.03.csv,HOBE,2.03,,0.033402919737388036,0.03328225242368999,0.3625929945132692,10.0,Dfb,0.07711213915026117,0.028448786936486486,0.5140629081155825
HOBE_2.04.csv,HOBE,2.04,,0.0335137719883615,0.03348695238266088,0.3946045023804853,10.0,Dfb,0.03276838765059978,0.03088986484234895,0.5096932500617495
HOBE_2.05.csv,HOBE,2.05,,0.037477521540583765,0.037312018330247554,0.5046935766015651,10.0,Dfb,0.04712275998897672,0.033145009506468634,0.5920903655523553
HOBE_2.06b.csv,HOBE,2.06b,,0.044288331437977585,0.017825522838644837,0.864633215489734,10.0,Dfb,0.10640822988554886,0.022390101578225748,0.7780573281688781
HOBE_2.07.csv,HOBE,2.07,,0.05149803102160499,0.044109833798810026,0.4571266690979673,10.0,Dfb,0.07851125892561923,0.03208499978866329,0.730880997744783
HOBE_2.08.csv,HOBE,2.08,,0.043154371237342816,0.037721251546542364,0.4370608140237863,10.0,Dfb,0.0376080052954876,0.030988240326194478,0.34853364311946067
HOBE_2.08b.csv,HOBE,2.08b,,0.06788446824786076,0.06607318736494706,0.6749323205071714,10.0,Dfb,0.07544418693456217,0.07193104268619505,0.6585237362209921
HOBE_2.09.csv,HOBE,2.09,,0.1188645431534924,0.09065398934704745,0.3981495415318081,10.0,Dfb,0.1745043893586723,0.0881512396431287,0.22707120044413723
HOBE_2.11.csv,HOBE,2.11,,0.09479235843573279,0.09477223106749037,0.24513850301746795,70.0,Dfb,0.20017549416493352,0.08971541151179312,0.3067038463634431
HOBE_3.01.csv,HOBE,3.01,,0.03930750624244893,0.03893907865306153,0.5745255013137132,10.0,Dfb,0.050445981493994534,0.041781324096370094,0.4684689153755733
HOBE_3.02.csv,HOBE,3.02,,0.03674849839165141,0.02572870535015376,0.7935251299096546,10.0,Dfb,0.02570030496067864,0.02568867829414235,0.7649824860468192
HOBE_3.04.csv,HOBE,3.04,,0.036608686432919556,0.03657723595680344,0.7529049458904861,10.0,Dfb,0.06579460766294164,0.03184154379231518,0.8930324904465432
HOBE_3.05.csv,HOBE,3.05,,0.03656877402059109,0.03609921340931414,0.7357774993497248,10.0,Dfb,0.05614495897505011,0.025902616541732506,0.9117085257159367
HOBE_3.06.csv,HOBE,3.06,,0.04184727959181531,0.02636646007934447,0.12880660842653063,70.0,Dfb,0.1216820829675411,0.02834926506427921,0.23724718521850352
HOBE_3.07.csv,HOBE,3.07,,0.054440669544591556,0.044597869138928076,0.8701346381857463,10.0,Dfb,0.05996051933477124,0.05662747066889018,0.7959411179967595
HOBE_3.08.csv,HOBE,3.08,,0.0396947996345177,0.03663780305577161,0.6232595734299087,10.0,Dfb,0.052370723263131094,0.031836471152304674,0.7000287042880248
HOBE_3.09.csv,HOBE,3.09,,0.034033523937450384,0.03402326193658845,0.7257348216386068,10.0,Dfb,0.0720614018643806,0.0243015099397725,0.6773274618089563
HSC-SELMACHEON_Selmacheon.csv,HSC-SELMACHEON,Selmacheon,,0.04410220660697163,0.012212791925709674,0.9351441332897004,60.0,Dwa,0.15358676193407378,0.026820355332601527,0.7168154979293877
HYDROL-NET-PERUGIA_Water-Engineering-Experimental-Field-1.csv,HYDROL-NET-PERUGIA,Water-Engineering-Experimental-Field-1,,0.042458717986849956,0.025566624226003296,0.9051927859746649,10.0,Csa,0.05269107156827073,0.029841788505855883,0.5441119271513571
HYDROL-NET-PERUGIA_Water-Engineering-Experimental-Field-2.csv,HYDROL-NET-PERUGIA,Water-Engineering-Experimental-Field-2,,0.031354696779824526,0.03112550534741978,0.8999551064524312,10.0,Csa,0.06467482619713558,0.060830616592469085,0.49411721399335556
ICN_Freeport.csv,ICN,Freeport,,0.049009081280264204,0.0468988921232755,0.6944292677603091,10.0,Dfa,0.05600746706597542,0.050602771917732235,0.6192026137719427
ICN_OrrCenter(Perry).csv,ICN,OrrCenter(Perry),,0.08634279476686675,0.06425993711030967,0.4631554109197921,130.0,Dfa,0.07294364753674341,0.054468034013583314,0.5973306455274592
ICN_Peoria.csv,ICN,Peoria,,0.06713778751076432,0.06422505374309546,0.7474244292843829,190.0,Dfa,0.10199014727319167,0.08427620121341792,0.46944562328609485
ICN_Springfield.csv,ICN,Springfield,,0.061489555989902085,0.06113315058046788,0.6637679139813545,10.0,Dfa,0.06770191933996697,0.06550455669647137,0.5927243063116309
IIT-KANPUR_IITK-Airstrip.csv,IIT-KANPUR,IITK-Airstrip,,0.06265543957248745,0.039651333845590116,0.8964647007130472,10.0,Cwa,0.06194125738606245,0.04887598303090649,0.7764487131032097
iRON_BrushCreek.csv,iRON,BrushCreek,,0.06381169659370188,0.043825240064145995,0.6355103316865315,130.0,Dfc,0.06851946738104678,0.05090401601029165,0.3482474532387551
iRON_GlassierRanch.csv,iRON,GlassierRanch,,0.057863911221051965,0.05511755260771495,0.4916931590156176,130.0,Dfb,0.08389850492842624,0.0519269148401734,0.6984013836409985
iRON_NorthstarAspenGrove.csv,iRON,NorthstarAspenGrove,,0.03901812944384505,0.038690834225524405,0.662075525227582,130.0,Dfc,0.10639699162268665,0.0718848807300441,-0.20313461497429844
iRON_NorthstarTransitionZone.csv,iRON,NorthstarTransitionZone,,0.0630916396182468,0.05884505677827838,0.44226806196204715,130.0,Dfc,0.06825651186607426,0.06513992386053805,0.32227504909304844
iRON_SkyMountain.csv,iRON,SkyMountain,,0.10393120922887096,0.049322068379538085,0.6073775983414621,130.0,Dfc,0.10362343700504424,0.05512081113234957,0.2991802520239258
iRON_SmugglerMountain.csv,iRON,SmugglerMountain,,0.09871121532985104,0.03569117973520295,0.3475665512091105,70.0,Dfc,0.18678980887517163,0.0558458740428057,-0.05174395707935552
iRON_SpringValley.csv,iRON,SpringValley,,0.03097953060223281,0.01892543719540677,0.8195100823750548,70.0,Dfb,0.029551818612733587,0.025246120333153776,0.6147551431098647
MAQU_CST-01.csv,MAQU,CST-01,,0.0568671419615357,0.05636139346996319,0.4671830568906018,10.0,Dwc,0.14068239445257302,0.01746829346070264,0.9302592514542696
MAQU_CST-03.csv,MAQU,CST-03,,0.04510463584216909,0.04389344325352085,0.48348931516880667,10.0,Dwc,0.07983157075478746,0.030904192365817977,0.6843238273704636
MAQU_NST-01.csv,MAQU,NST-01,,0.04488691202609367,0.04473836629714804,0.5039691867679797,10.0,Dwc,0.10460522812506243,0.021635622684968627,0.8205228737915596
MAQU_NST-02.csv,MAQU,NST-02,,0.06242931355503434,0.06194119086374506,0.524580498163328,10.0,Dwc,0.13474962344356137,0.03878443063669242,0.8782890069459106
MAQU_NST-03.csv,MAQU,NST-03,,0.060075362401295546,0.04975863655485103,0.40372590761414523,10.0,Dwc,0.16770006846003224,0.05481033674765113,0.1493532644364108
